Billing,AccountBalanceHistory,10,BalanceOver120Days,decimal,9,18,2,0
Billing,AccountBalanceHistory,11,InsurancePendingAmount,decimal,9,18,2,0
Billing,AccountBalanceHistory,12,PatientResponsibilityAmount,decimal,9,18,2,0
Billing,AccountBalanceHistory,13,CollectionsAmount,decimal,9,18,2,0
Billing,AccountBalanceHistory,14,CreatedDateUTC,datetime2,7,23,3,0
Billing,Adjustment,1,AdjustmentID,int,4,10,0,0
Billing,Adjustment,2,AdjustmentNumber,varchar,40,0,0,0
Billing,Adjustment,3,InvoiceID,int,4,10,0,0
Billing,Adjustment,4,InvoiceLineID,int,4,10,0,1
Billing,Adjustment,5,ClaimID,int,4,10,0,1
Billing,Adjustment,6,AdjustmentDateTimeUTC,datetime2,7,23,3,0
Billing,Adjustment,7,AdjustmentType,varchar,15,0,0,0
Billing,Adjustment,8,AdjustmentReasonCode,varchar,20,0,0,0
Billing,Adjustment,9,AdjustmentDescription,nvarchar,1000,0,0,1
Billing,Adjustment,10,AdjustmentAmount,decimal,9,18,2,0
Billing,Adjustment,11,ApprovedByProviderID,int,4,10,0,1
Billing,Adjustment,12,AdjustmentStatus,varchar,15,0,0,0
Billing,Adjustment,13,CreatedDateUTC,datetime2,7,23,3,0
Billing,Adjustment,14,ModifiedDateUTC,datetime2,7,23,3,0
Billing,Invoice,1,InvoiceID,int,4,10,0,0
Billing,Invoice,2,InvoiceNumber,varchar,40,0,0,0
Billing,Invoice,3,PatientAccountID,int,4,10,0,0
Billing,Invoice,4,PatientID,int,4,10,0,0
Billing,Invoice,5,EncounterID,int,4,10,0,1
Billing,Invoice,6,ClaimID,int,4,10,0,1
Billing,Invoice,7,InvoiceDate,date,3,10,0,0
Billing,Invoice,8,DueDate,date,3,10,0,1
Billing,Invoice,9,InvoiceStatus,varchar,20,0,0,0
Billing,Invoice,10,StatementCycle,varchar,20,0,0,0
Billing,Invoice,11,OriginalInvoiceID,int,4,10,0,1
Billing,Invoice,12,CreatedDateUTC,datetime2,7,23,3,0
Billing,Invoice,13,ModifiedDateUTC,datetime2,7,23,3,0
Billing,InvoiceLine,1,InvoiceLineID,int,4,10,0,0
Billing,InvoiceLine,2,InvoiceID,int,4,10,0,0
Billing,InvoiceLine,3,LineNumber,int,4,10,0,0
Billing,InvoiceLine,4,ClaimLineID,int,4,10,0,1
Billing,InvoiceLine,5,EncounterID,int,4,10,0,1
Billing,InvoiceLine,6,ServiceDate,date,3,10,0,1
Billing,InvoiceLine,7,LineType,varchar,15,0,0,0
Billing,InvoiceLine,8,Description,nvarchar,1000,0,0,1
Billing,InvoiceLine,9,ProcedureCode,varchar,20,0,0,1
Billing,InvoiceLine,10,Quantity,decimal,9,12,3,0
Billing,InvoiceLine,11,UnitAmount,decimal,9,18,2,0
Billing,InvoiceLine,12,LineAmount,decimal,9,18,2,0
Billing,InvoiceLine,13,CreatedDateUTC,datetime2,7,23,3,0
Billing,InvoiceLine,14,ModifiedDateUTC,datetime2,7,23,3,0
Billing,PatientAccount,1,PatientAccountID,int,4,10,0,0
Billing,PatientAccount,2,AccountNumber,varchar,30,0,0,0
Billing,PatientAccount,3,PatientID,int,4,10,0,0
Billing,PatientAccount,4,AccountStatus,varchar,15,0,0,0
Billing,PatientAccount,5,BillingPreference,varchar,15,0,0,0
Billing,PatientAccount,6,PreferredCommunicationMethod,varchar,15,0,0,0
Billing,PatientAccount,7,IsFinancialAssistanceEligible,bit,1,1,0,0
Billing,PatientAccount,8,IsActive,bit,1,1,0,0
Billing,PatientAccount,9,CreatedDateUTC,datetime2,7,23,3,0
Billing,PatientAccount,10,ModifiedDateUTC,datetime2,7,23,3,0
Billing,Payment,1,PaymentID,int,4,10,0,0
Billing,Payment,2,PaymentNumber,varchar,40,0,0,0
Billing,Payment,3,PatientAccountID,int,4,10,0,0
Billing,Payment,4,PatientID,int,4,10,0,0
Billing,Payment,5,PayerID,int,4,10,0,1
Billing,Payment,6,PaymentDateTimeUTC,datetime2,7,23,3,0
Billing,Payment,7,PaymentAmount,decimal,9,18,2,0
Billing,Payment,8,PaymentSource,varchar,15,0,0,0
Billing,Payment,9,PaymentMethod,varchar,20,0,0,0
Billing,Payment,10,PaymentStatus,varchar,15,0,0,0
Billing,Payment,11,TransactionReference,varchar,100,0,0,1
Billing,Payment,12,CheckNumber,varchar,30,0,0,1
Billing,Payment,13,Notes,nvarchar,2000,0,0,1
Billing,Payment,14,CreatedDateUTC,datetime2,7,23,3,0
Billing,Payment,15,ModifiedDateUTC,datetime2,7,23,3,0
Billing,PaymentAllocation,1,PaymentAllocationID,int,4,10,0,0
Billing,PaymentAllocation,2,PaymentID,int,4,10,0,0
Billing,PaymentAllocation,3,InvoiceID,int,4,10,0,0
Billing,PaymentAllocation,4,AllocationSequenceNumber,int,4,10,0,0
Billing,PaymentAllocation,5,AllocatedAmount,decimal,9,18,2,0
Billing,PaymentAllocation,6,AllocationDateTimeUTC,datetime2,7,23,3,0
Billing,PaymentAllocation,7,AllocationStatus,varchar,15,0,0,0
Billing,PaymentAllocation,8,ReversalReason,nvarchar,1000,0,0,1
Billing,PaymentAllocation,9,CreatedDateUTC,datetime2,7,23,3,0
Billing,PaymentAllocation,10,ModifiedDateUTC,datetime2,7,23,3,0
Billing,Refund,1,RefundID,int,4,10,0,0
Billing,Refund,2,RefundNumber,varchar,40,0,0,0
Billing,Refund,3,PaymentID,int,4,10,0,0
Billing,Refund,4,PatientAccountID,int,4,10,0,0
Billing,Refund,5,PatientID,int,4,10,0,0
